id;station;year;month;day;hour;minutes_p;p_arr_sec;p_polarity;p_onset;minutes_s;s_arr_sec;s_polarity;s_onset;ts_tp;minutes_origin;seconds_origin;p_travel;s_travel;vp_vs
3208;ML09;2023;09;21;18;02;54.28990555;+;I;02;55.03766632;?;E;0.74776;2;53.313733;0.976173;1.723933;1.747466292
3208;ML13;2023;09;21;18;02;54.40667725;-;E;02;55.23996735;?;E;0.83329;2;53.313733;1.092944;1.926234;1.747466292
3208;ML05;2023;09;21;18;02;54.65059662;+;E;02;55.63992691;?;E;0.98933;2;53.313733;1.336864;2.326194;1.747466292
3208;ML07;2023;09;21;18;02;54.74317551;+;E;02;55.81876755;?;E;1.075592;2;53.313733;1.429443;2.505035;1.747466292
3208;ML12;2023;09;21;18;02;54.8814888;+;E;02;56.04552078;?;E;1.164032;2;53.313733;1.567756;2.731788;1.747466292
3209;ML06;2023;09;21;18;03;2.49915791;+;I;03;2.97000551;?;E;0.470848;3;1.866361;0.632797;1.103645;1.74558617
3209;ML04;2023;09;21;18;03;2.49971771;+;E;03;2.98462987;?;E;0.484912;3;1.866361;0.633357;1.118269;1.74558617
3209;ML14;2023;09;21;18;03;2.5984385;+;E;03;3.13775682;?;E;0.539319;3;1.866361;0.732077;1.271396;1.74558617
3209;ML11;2023;09;21;18;03;2.60879683;+;I;03;3.14739656;?;E;0.5386;3;1.866361;0.742436;1.281036;1.74558617
3209;ML02;2023;09;21;18;03;2.63871455;+;E;03;3.22305059;?;E;0.584336;3;1.866361;0.772354;1.35669;1.74558617
3209;ML09;2023;09;21;18;03;2.7059958;+;I;03;3.31992698;?;E;0.613931;3;1.866361;0.839635;1.453566;1.74558617
3209;ML13;2023;09;21;18;03;2.84365511;+;E;03;3.58482051;?;E;0.741166;3;1.866361;0.977294;1.71846;1.74558617
3209;ML07;2023;09;21;18;03;3.13505244;-;I;03;4.08631563;?;E;0.951264;3;1.866361;1.268691;2.219955;1.74558617
3209;ML05;2023;09;21;18;03;3.13667417;-;E;03;4.09047031;?;E;0.953796;3;1.866361;1.270313;2.224109;1.74558617
3209;ML12;2023;09;21;18;03;3.24668264;-;E;03;4.26464176;?;E;1.017959;3;1.866361;1.380322;2.398281;1.74558617
3210;ML06;2023;09;21;18;03;7.45810175;+;I;03;8.00749111;?;E;0.549389;3;6.74555;0.712552;1.261941;1.739615642
3210;ML14;2023;09;21;18;03;7.50718832;+;E;03;8.06462097;?;E;0.557433;3;6.74555;0.761638;1.319071;1.739615642
3210;ML04;2023;09;21;18;03;7.55928707;+;I;03;8.15295887;?;E;0.593672;3;6.74555;0.813737;1.407409;1.739615642
3210;ML11;2023;09;21;18;03;7.58344126;+;I;03;8.2043438;?;E;0.620903;3;6.74555;0.837891;1.458794;1.739615642
3210;ML09;2023;09;21;18;03;7.62784672;-;I;03;8.26393318;?;E;0.636086;3;6.74555;0.882297;1.518383;1.739615642
3210;ML13;2023;09;21;18;03;7.806952;+;E;03;8.58023739;?;E;0.773285;3;6.74555;1.061402;1.834687;1.739615642
3210;ML05;2023;09;21;18;03;8.01935577;-;E;03;8.98541451;?;E;0.966059;3;6.74555;1.273806;2.239865;1.739615642
3210;ML07;2023;09;21;18;03;8.04986477;-;E;03;9.01995659;?;E;0.970092;3;6.74555;1.304315;2.274407;1.739615642
3210;ML12;2023;09;21;18;03;8.28464699;+;E;03;9.41238213;?;E;1.127735;3;6.74555;1.539097;2.666832;1.739615642
3211;ML06;2023;09;21;18;03;56.2910614;+;I;03;56.88810349;?;E;0.597042;3;55.520379;0.770682;1.367724;1.756580326
3211;ML11;2023;09;21;18;03;56.33191299;+;E;03;56.94586182;?;E;0.613949;3;55.520379;0.811534;1.425483;1.756580326
3211;ML09;2023;09;21;18;03;56.52179337;+;I;03;57.26318741;?;E;0.741394;3;55.520379;1.001414;1.742808;1.756580326
3211;ML07;2023;09;21;18;03;56.92515945;+;E;03;57.97901917;?;E;1.05386;3;55.520379;1.40478;2.45864;1.756580326
3211;ML12;2023;09;21;18;03;57.12579727;+;E;03;58.35173416;?;E;1.225937;3;55.520379;1.605418;2.831355;1.756580326
3212;ML06;2023;09;21;18;03;59.15268326;+;I;03;59.7257843;?;E;0.573101;3;58.391244;0.761439;1.33454;1.737320115
3212;ML11;2023;09;21;18;03;59.26932526;+;E;03;59.9090538;?;E;0.639729;3;58.391244;0.878081;1.51781;1.737320115
3212;ML09;2023;09;21;18;03;59.29919434;+;I;03;59.96223831;?;E;0.663044;3;58.391244;0.90795;1.570994;1.737320115
3212;ML07;2023;09;21;18;03;59.70994568;-;E;04;0.68293166;?;E;0.972986;3;58.391244;1.318702;2.291688;1.737320115
3212;ML12;2023;09;21;18;03;59.98721313;+;E;04;1.16569853;?;E;1.178486;3;58.391244;1.595969;2.774455;1.737320115
3213;ML06;2023;09;21;18;04;5.45657015;+;I;04;6.04800558;?;E;0.591436;4;4.671038;0.785532;1.376968;1.751216142
3213;ML11;2023;09;21;18;04;5.54231024;+;E;04;6.19394064;?;E;0.651631;4;4.671038;0.871272;1.522903;1.751216142
3213;ML09;2023;09;21;18;04;5.67524529;+;I;04;6.43021441;?;E;0.754969;4;4.671038;1.004207;1.759176;1.751216142
3213;ML07;2023;09;21;18;04;6.11119413;-;E;04;7.19797039;?;E;1.086776;4;4.671038;1.440156;2.526932;1.751216142
3213;ML12;2023;09;21;18;04;6.24035788;-;E;04;7.415308;?;E;1.17495;4;4.671038;1.56932;2.74427;1.751216142
3214;ML06;2023;09;21;18;04;9.32618523;+;I;04;9.87654781;?;E;0.550363;4;8.607685;0.7185;1.268863;1.734299523
3214;ML04;2023;09;21;18;04;9.39428997;+;E;04;9.97500134;?;E;0.580711;4;8.607685;0.786605;1.367316;1.734299523
3214;ML14;2023;09;21;18;04;9.40447903;-;I;04;9.97388744;?;E;0.569408;4;8.607685;0.796794;1.366202;1.734299523
3214;ML11;2023;09;21;18;04;9.43040943;+;I;04;10.02854156;?;E;0.598133;4;8.607685;0.822724;1.420857;1.734299523
3214;ML02;2023;09;21;18;04;9.44119072;-;E;04;10.05380154;?;E;0.612611;4;8.607685;0.833506;1.446117;1.734299523
3214;ML09;2023;09;21;18;04;9.51761913;+;I;04;10.18949699;?;E;0.671878;4;8.607685;0.909934;1.581812;1.734299523
3214;ML13;2023;09;21;18;04;9.65041161;+;I;04;10.41244221;?;E;0.76203;4;8.607685;1.042727;1.804757;1.734299523
3214;ML10;2023;09;21;18;04;9.76688766;-;I;04;10.60377789;?;E;0.83689;4;8.607685;1.159203;1.996093;1.734299523
3214;ML05;2023;09;21;18;04;9.93778801;-;I;04;10.91070366;?;E;0.972916;4;8.607685;1.330103;2.303019;1.734299523
3214;ML07;2023;09;21;18;04;9.96492958;-;I;04;10.95846653;?;E;0.993537;4;8.607685;1.357245;2.350782;1.734299523
3214;ML01;2023;09;21;18;04;10.0188694;-;E;04;11.06250381;?;E;1.043635;4;8.607685;1.411184;2.454819;1.734299523
3214;ML12;2023;09;21;18;04;10.16696453;+;E;04;11.32087231;?;E;1.153907;4;8.607685;1.55928;2.713187;1.734299523
3215;ML06;2023;09;21;18;05;32.63658905;-;E;05;33.20995331;?;E;0.573364;5;31.883975;0.752614;1.325978;1.723201824
3215;ML14;2023;09;21;18;05;32.75847626;+;E;05;33.39537048;?;E;0.636894;5;31.883975;0.874501;1.511395;1.723201824
3215;ML09;2023;09;21;18;05;32.85486603;+;E;05;33.52243423;?;E;0.667568;5;31.883975;0.970891;1.638459;1.723201824
3215;ML11;2023;09;21;18;05;32.87799072;+;E;05;33.58385849;?;E;0.705867;5;31.883975;0.994016;1.699883;1.723201824
3215;ML07;2023;09;21;18;05;33.35544205;+;E;05;34.43345642;?;E;1.078014;5;31.883975;1.471467;2.549481;1.723201824
3215;ML12;2023;09;21;18;05;33.51553726;-;E;05;34.69570541;?;E;1.180168;5;31.883975;1.631562;2.81173;1.723201824
3216;ML06;2023;09;21;18;05;49.06341934;+;I;05;49.64769745;?;E;0.584278;5;48.312747;0.750672;1.33495;1.748736717
3216;ML14;2023;09;21;18;05;49.16075134;+;E;05;49.74896622;?;E;0.588215;5;48.312747;0.848004;1.436219;1.748736717
3216;ML11;2023;09;21;18;05;49.2036705;-;E;05;49.87856674;?;E;0.674897;5;48.312747;0.890923;1.56582;1.748736717
3216;ML09;2023;09;21;18;05;49.27595901;+;I;05;50.0050354;?;E;0.729076;5;48.312747;0.963212;1.692288;1.748736717
3216;ML05;2023;09;21;18;05;49.61476898;-;E;05;50.61325836;?;E;0.998489;5;48.312747;1.302022;2.300511;1.748736717
3216;ML07;2023;09;21;18;05;49.66593552;-;I;05;50.67564392;?;E;1.009708;5;48.312747;1.353189;2.362897;1.748736717
3216;ML12;2023;09;21;18;05;49.86904526;-;E;05;51.02293777;?;E;1.153893;5;48.312747;1.556298;2.710191;1.748736717
3217;ML06;2023;09;21;18;06;40.34438324;+;I;06;40.90392685;?;E;0.559544;6;39.568992;0.775391;1.334935;1.706778475
3217;ML11;2023;09;21;18;06;40.44738007;+;E;06;41.0729866;?;E;0.625607;6;39.568992;0.878388;1.503995;1.706778475
3217;ML14;2023;09;21;18;06;40.45066452;-;E;06;41.04969025;?;E;0.599025;6;39.568992;0.881673;1.480698;1.706778475
3217;ML09;2023;09;21;18;06;40.54613113;+;I;06;41.22227097;?;E;0.67614;6;39.568992;0.977139;1.653279;1.706778475
3217;ML05;2023;09;21;18;06;40.88807678;-;E;06;41.8647995;?;E;0.976723;6;39.568992;1.319085;2.295808;1.706778475
3217;ML07;2023;09;21;18;06;41.05800247;-;E;06;42.10267258;?;E;1.044671;6;39.568992;1.48901;2.533681;1.706778475
3217;ML12;2023;09;21;18;06;41.29287338;-;E;06;42.49689102;?;E;1.204018;6;39.568992;1.723881;2.927899;1.706778475
3218;ML04;2023;09;21;18;40;22.36362648;-;E;40;22.8547554;?;E;0.491129;40;21.745194;0.618432;1.109561;1.74922271
3218;ML06;2023;09;21;18;40;22.39767647;+;I;40;22.90874863;?;E;0.511073;40;21.745194;0.652482;1.163555;1.74922271
3218;ML02;2023;09;21;18;40;22.46747971;-;E;40;22.99440384;?;E;0.526924;40;21.745194;0.722286;1.24921;1.74922271
3218;ML14;2023;09;21;18;40;22.48021889;+;I;40;23.02243042;?;E;0.542211;40;21.745194;0.735025;1.277236;1.74922271
3218;ML11;2023;09;21;18;40;22.56341743;+;I;40;23.16612625;?;E;0.602709;40;21.745194;0.818223;1.420932;1.74922271
3218;ML09;2023;09;21;18;40;22.63328552;+;I;40;23.28964996;?;E;0.656364;40;21.745194;0.888092;1.544456;1.74922271
3218;ML13;2023;09;21;18;40;22.71620941;+;E;40;23.40942955;?;E;0.693221;40;21.745194;0.971015;1.664236;1.74922271
3218;ML05;2023;09;21;18;40;22.90171623;-;E;40;23.77342987;?;E;0.871714;40;21.745194;1.156522;2.028236;1.74922271
3218;ML07;2023;09;21;18;40;23.06431389;-;I;40;24.07000923;?;E;1.005695;40;21.745194;1.31912;2.324815;1.74922271
3218;ML12;2023;09;21;18;40;23.2493782;+;I;40;24.38007736;?;E;1.130699;40;21.745194;1.504184;2.634883;1.74922271
3219;ML06;2023;09;28;07;05;2.5594244;+;E;05;3.05643582;?;E;0.497012;5;1.894622;0.664802;1.161814;1.735324361
3219;ML14;2023;09;28;07;05;2.6069839;+;E;05;3.13817835;?;E;0.531194;5;1.894622;0.712362;1.243556;1.735324361
3219;ML11;2023;09;28;07;05;2.66729999;+;E;05;3.21649003;?;E;0.54919;5;1.894622;0.772678;1.321868;1.735324361
3219;ML09;2023;09;28;07;05;2.76889491;+;E;05;3.39547348;?;E;0.626578;5;1.894622;0.874273;1.500851;1.735324361
3219;ML13;2023;09;28;07;05;2.88632846;+;E;05;3.63898849;?;E;0.75266;5;1.894622;0.991706;1.744366;1.735324361
3219;ML07;2023;09;28;07;05;3.24824452;+;E;05;4.23989439;?;E;0.991649;5;1.894622;1.353623;2.345272;1.735324361
3220;ML06;2023;09;28;07;39;4.49804926;+;I;39;4.97660589;?;E;0.478557;39;3.887833;0.610216;1.088773;1.758148006
3220;ML14;2023;09;28;07;39;4.54594326;+;E;39;5.05880833;?;E;0.512865;39;3.887833;0.65811;1.170975;1.758148006
3220;ML11;2023;09;28;07;39;4.60054398;+;E;39;5.13495541;?;E;0.534411;39;3.887833;0.712711;1.247122;1.758148006
3220;ML04;2023;09;28;07;39;4.6026659;+;E;39;5.14132071;?;E;0.538655;39;3.887833;0.714833;1.253488;1.758148006
3220;ML02;2023;09;28;07;39;4.64209318;+;E;39;5.20004749;?;E;0.557954;39;3.887833;0.75426;1.312214;1.758148006
3220;ML09;2023;09;28;07;39;4.68884516;-;E;39;5.28829002;?;E;0.599445;39;3.887833;0.801012;1.400457;1.758148006
3220;ML13;2023;09;28;07;39;4.78712749;+;E;39;5.45843124;?;E;0.671304;39;3.887833;0.899294;1.570598;1.758148006
3220;ML05;2023;09;28;07;39;5.06626225;+;E;39;5.96784782;?;E;0.901586;39;3.887833;1.178429;2.080015;1.758148006
3220;ML07;2023;09;28;07;39;5.13127708;-;E;39;6.07742977;?;E;0.946153;39;3.887833;1.243444;2.189597;1.758148006
3221;ML06;2023;09;28;07;40;3.19748259;+;I;40;3.70395589;?;E;0.506473;40;2.529509;0.667974;1.174447;1.740248772
3221;ML04;2023;09;28;07;40;3.27761149;+;E;40;3.82868052;?;E;0.55107;40;2.529509;0.748102;1.299172;1.740248772
3221;ML14;2023;09;28;07;40;3.27999783;-;E;40;3.78679943;?;E;0.506801;40;2.529509;0.750489;1.25729;1.740248772
3221;ML11;2023;09;28;07;40;3.29900336;+;E;40;3.88723946;?;E;0.588236;40;2.529509;0.769494;1.35773;1.740248772
3221;ML09;2023;09;28;07;40;3.40895796;+;I;40;4.08316183;?;E;0.674204;40;2.529509;0.879449;1.553653;1.740248772
3221;ML05;2023;09;28;07;40;3.79900432;+;E;40;4.74766016;?;E;0.948656;40;2.529509;1.269495;2.218151;1.740248772
3221;ML07;2023;09;28;07;40;3.89983106;+;E;40;4.90293789;?;E;1.003107;40;2.529509;1.370322;2.373429;1.740248772
3222;ML06;2023;09;28;07;55;57.57666779;+;I;55;58.08560181;?;E;0.508934;55;56.904371;0.672297;1.181231;1.735072305
3222;ML14;2023;09;28;07;55;57.60662842;+;E;55;58.1315155;?;E;0.524888;55;56.904371;0.702257;1.227145;1.735072305
3222;ML04;2023;09;28;07;55;57.61313629;-;E;55;58.13409424;?;E;0.520958;55;56.904371;0.708765;1.229723;1.735072305
3222;ML11;2023;09;28;07;55;57.67203522;+;I;55;58.23377991;?;E;0.561745;55;56.904371;0.767664;1.329409;1.735072305
3222;ML02;2023;09;28;07;55;57.7555809;+;E;55;58.38747406;?;E;0.631893;55;56.904371;0.85121;1.483103;1.735072305
3222;ML09;2023;09;28;07;55;57.78787231;+;I;55;58.41783905;?;E;0.629967;55;56.904371;0.883501;1.513468;1.735072305
3222;ML13;2023;09;28;07;55;57.92869949;+;E;55;58.65104675;?;E;0.722348;55;56.904371;1.024328;1.746676;1.735072305
3222;ML05;2023;09;28;07;55;58.13327026;-;E;55;59.04970551;?;E;0.916436;55;56.904371;1.228899;2.145335;1.735072305
3222;ML07;2023;09;28;07;55;58.22795105;-;E;55;59.2108078;?;E;0.982857;55;56.904371;1.32358;2.306437;1.735072305
3223;ML06;2023;09;28;07;56;6.10568285;+;I;56;6.61747789;?;E;0.511795;56;5.418567;0.687116;1.198911;1.730551106
3223;ML04;2023;09;28;07;56;6.1634593;+;E;56;6.70973539;?;E;0.546276;56;5.418567;0.744892;1.291168;1.730551106
3223;ML14;2023;09;28;07;56;6.18380642;+;I;56;6.71818447;?;E;0.534378;56;5.418567;0.765239;1.299617;1.730551106
3223;ML11;2023;09;28;07;56;6.21236801;+;I;56;6.77008867;?;E;0.557721;56;5.418567;0.793801;1.351522;1.730551106
3223;ML02;2023;09;28;07;56;6.2685113;+;I;56;6.90399313;?;E;0.635482;56;5.418567;0.849944;1.485426;1.730551106
3223;ML09;2023;09;28;07;56;6.31396961;+;I;56;6.99498749;?;E;0.681017;56;5.418567;0.895403;1.57642;1.730551106
3223;ML03;2023;09;28;07;56;6.40372992;-;I;56;7.1221385;?;E;0.718408;56;5.418567;0.985163;1.703571;1.730551106
3223;ML13;2023;09;28;07;56;6.44363403;+;I;56;7.1882906;?;E;0.744657;56;5.418567;1.025067;1.769724;1.730551106
3223;ML10;2023;09;28;07;56;6.52238464;+;E;56;7.33410931;?;E;0.811724;56;5.418567;1.103818;1.915542;1.730551106
3223;ML05;2023;09;28;07;56;6.64649248;+;E;56;7.54517174;?;E;0.89868;56;5.418567;1.227925;2.126605;1.730551106
3223;ML07;2023;09;28;07;56;6.70527315;-;I;56;7.64647102;?;E;0.941198;56;5.418567;1.286706;2.227904;1.730551106
3223;ML01;2023;09;28;07;56;6.74129295;+;I;56;7.69849539;?;E;0.957202;56;5.418567;1.322726;2.279928;1.730551106
3224;ML06;2023;09;28;07;56;12.12391949;+;E;56;12.6145153;?;E;0.490596;56;11.470525;0.653394;1.14399;1.739569195
3224;ML04;2023;09;28;07;56;12.1924839;+;E;56;12.71118927;?;E;0.518705;56;11.470525;0.721959;1.240664;1.739569195
3224;ML14;2023;09;28;07;56;12.19428444;+;E;56;12.72387409;?;E;0.52959;56;11.470525;0.723759;1.253349;1.739569195
3224;ML11;2023;09;28;07;56;12.23202324;+;E;56;12.81654644;?;E;0.584523;56;11.470525;0.761498;1.346021;1.739569195
3224;ML02;2023;09;28;07;56;12.29316902;-;E;56;12.89684391;?;E;0.603675;56;11.470525;0.822644;1.426319;1.739569195
3224;ML09;2023;09;28;07;56;12.33548164;+;I;56;12.97615528;?;E;0.640673;56;11.470525;0.864957;1.50563;1.739569195
3224;ML03;2023;09;28;07;56;12.43695068;-;E;56;13.14558029;?;E;0.708629;56;11.470525;0.966426;1.675055;1.739569195
3224;ML13;2023;09;28;07;56;12.47416401;+;E;56;13.2294426;?;E;0.755279;56;11.470525;1.003639;1.758918;1.739569195
3224;ML10;2023;09;28;07;56;12.588871;+;E;56;13.39492989;?;E;0.806059;56;11.470525;1.118346;1.924405;1.739569195
3224;ML07;2023;09;28;07;56;12.80483723;+;E;56;13.80173206;?;E;0.996895;56;11.470525;1.334312;2.331207;1.739569195
3225;ML06;2023;09;28;07;57;47.03285217;+;I;57;47.54206085;?;E;0.509209;57;46.374796;0.658056;1.167265;1.742965835
3225;ML04;2023;09;28;07;57;47.09617996;-;E;57;47.63743973;?;E;0.54126;57;46.374796;0.721384;1.262644;1.742965835
3225;ML14;2023;09;28;07;57;47.10596085;+;E;57;47.61852646;?;E;0.512565;57;46.374796;0.731165;1.24373;1.742965835
3225;ML11;2023;09;28;07;57;47.11387634;+;E;57;47.65208817;?;E;0.538212;57;46.374796;0.73908;1.277292;1.742965835
3225;ML02;2023;09;28;07;57;47.15843201;-;E;57;47.75367737;?;E;0.595245;57;46.374796;0.783636;1.378881;1.742965835
3225;ML09;2023;09;28;07;57;47.20331955;+;I;57;47.82726669;?;E;0.623947;57;46.374796;0.828524;1.452471;1.742965835
3225;ML13;2023;09;28;07;57;47.36618805;+;E;57;48.09170151;?;E;0.725514;57;46.374796;0.991392;1.716906;1.742965835
3225;ML05;2023;09;28;07;57;47.50251007;+;E;57;48.33824921;?;E;0.835739;57;46.374796;1.127714;1.963453;1.742965835
3225;ML07;2023;09;28;07;57;47.60224533;-;E;57;48.52193069;?;E;0.919686;57;46.374796;1.227449;2.147135;1.742965835
3226;ML06;2023;09;28;07;59;36.6113472;+;I;59;37.12100983;?;E;0.509663;59;35.952284;0.659063;1.168726;1.744715314
3226;ML04;2023;09;28;07;59;36.70584869;+;E;59;37.28372574;?;E;0.577877;59;35.952284;0.753565;1.331442;1.744715314
3226;ML14;2023;09;28;07;59;36.70658875;+;E;59;37.22626495;?;E;0.519676;59;35.952284;0.754305;1.273981;1.744715314
3226;ML11;2023;09;28;07;59;36.72312927;+;I;59;37.31985855;?;E;0.59673;59;35.952284;0.770845;1.367575;1.744715314
3226;ML02;2023;09;28;07;59;36.80446243;+;E;59;37.42567825;?;E;0.621216;59;35.952284;0.852178;1.473394;1.744715314
3226;ML09;2023;09;28;07;59;36.82312775;+;I;59;37.46649551;?;E;0.643368;59;35.952284;0.870844;1.514212;1.744715314
3226;ML13;2023;09;28;07;59;36.9550209;+;E;59;37.68054581;?;E;0.725525;59;35.952284;1.002737;1.728262;1.744715314
3226;ML10;2023;09;28;07;59;37.04194641;+;E;59;37.88233566;?;E;0.84039;59;35.952284;1.089662;1.930052;1.744715314
3226;ML05;2023;09;28;07;59;37.19108582;-;E;59;38.09569168;?;E;0.904606;59;35.952284;1.238802;2.143408;1.744715314
3226;ML07;2023;09;28;07;59;37.3062439;+;E;59;38.32727432;?;E;1.02103;59;35.952284;1.35396;2.37499;1.744715314
3227;ML06;2023;09;28;08;01;36.3307991;+;E;01;36.80745697;?;E;0.476658;1;35.699783;0.631016;1.107674;1.726817392
3227;ML14;2023;09;28;08;01;36.35194397;+;E;01;36.81266785;?;E;0.460724;1;35.699783;0.652161;1.112885;1.726817392
3227;ML11;2023;09;28;08;01;36.44388199;-;E;01;36.98760223;?;E;0.54372;1;35.699783;0.744099;1.287819;1.726817392
3227;ML09;2023;09;28;08;01;36.54071808;+;I;01;37.14012146;?;E;0.599403;1;35.699783;0.840935;1.440338;1.726817392
3227;ML07;2023;09;28;08;01;36.9151001;+;E;01;37.80257416;?;E;0.887474;1;35.699783;1.215317;2.102791;1.726817392
3228;ML06;2023;09;28;08;02;3.91246557;+;I;02;4.40628624;?;E;0.49382;2;3.269968;0.642498;1.136318;1.739870445
3228;ML14;2023;09;28;08;02;3.98358607;-;E;02;4.50914621;?;E;0.52556;2;3.269968;0.713618;1.239178;1.739870445
3228;ML04;2023;09;28;08;02;3.98634744;+;E;02;4.50819445;?;E;0.521847;2;3.269968;0.716379;1.238226;1.739870445
3228;ML11;2023;09;28;08;02;3.98807526;+;I;02;4.5300231;?;E;0.541948;2;3.269968;0.718107;1.260055;1.739870445
3228;ML02;2023;09;28;08;02;4.0967555;+;E;02;4.69249678;?;E;0.595741;2;3.269968;0.826788;1.422529;1.739870445
3228;ML09;2023;09;28;08;02;4.12825298;+;I;02;4.75813055;?;E;0.629878;2;3.269968;0.858285;1.488163;1.739870445
3228;ML13;2023;09;28;08;02;4.26471663;+;E;02;4.9864254;?;E;0.721708;2;3.269968;0.994749;1.716457;1.739870445
3228;ML10;2023;09;28;08;02;4.347435;-;E;02;5.15329933;?;E;0.805864;2;3.269968;1.077467;1.883331;1.739870445
3228;ML05;2023;09;28;08;02;4.5468049;+;E;02;5.4981389;?;E;0.951334;2;3.269968;1.276837;2.228171;1.739870445
3228;ML07;2023;09;28;08;02;4.58657169;+;E;02;5.56227255;?;E;0.975701;2;3.269968;1.316604;2.292305;1.739870445
3229;ML06;2023;09;28;08;02;40.97455978;+;I;02;41.47721863;?;E;0.502659;2;40.296904;0.677656;1.180315;1.73820173
3229;ML14;2023;09;28;08;02;41.03473282;+;I;02;41.57762527;?;E;0.542892;2;40.296904;0.737829;1.280721;1.73820173
3229;ML04;2023;09;28;08;02;41.04560471;+;E;02;41.60066986;?;E;0.555065;2;40.296904;0.748701;1.303766;1.73820173
3229;ML11;2023;09;28;08;02;41.08078384;+;I;02;41.64344406;?;E;0.56266;2;40.296904;0.78388;1.34654;1.73820173
3229;ML02;2023;09;28;08;02;41.16056824;+;E;02;41.80888748;?;E;0.648319;2;40.296904;0.863664;1.511983;1.73820173
3229;ML09;2023;09;28;08;02;41.17510223;+;I;02;41.82365799;?;E;0.648556;2;40.296904;0.878198;1.526754;1.73820173
3229;ML13;2023;09;28;08;02;41.32396317;+;I;02;42.08108521;?;E;0.757122;2;40.296904;1.027059;1.784181;1.73820173
3229;ML10;2023;09;28;08;02;41.39826202;-;E;02;42.22032547;?;E;0.822063;2;40.296904;1.101358;1.923421;1.73820173
3229;ML05;2023;09;28;08;02;41.58103561;-;I;02;42.52318573;?;E;0.94215;2;40.296904;1.284132;2.226282;1.73820173
3229;ML07;2023;09;28;08;02;41.60213089;-;I;02;42.56981659;?;E;0.967686;2;40.296904;1.305227;2.272913;1.73820173
3229;ML01;2023;09;28;08;02;41.65235138;-;E;02;42.64855194;?;E;0.996201;2;40.296904;1.355447;2.351648;1.73820173
3230;ML06;2023;09;28;08;07;50.2430954;+;I;07;50.75681686;?;E;0.513722;7;49.565684;0.677411;1.191133;1.734645902
3230;ML14;2023;09;28;08;07;50.31882477;+;E;07;50.85253906;?;E;0.533714;7;49.565684;0.753141;1.286855;1.734645902
3230;ML04;2023;09;28;08;07;50.32804871;+;E;07;50.86922073;?;E;0.541172;7;49.565684;0.762365;1.303537;1.734645902
3230;ML11;2023;09;28;08;07;50.34234619;+;I;07;50.91903305;?;E;0.576687;7;49.565684;0.776662;1.353349;1.734645902
3230;ML02;2023;09;28;08;07;50.39434052;+;E;07;51.01712418;?;E;0.622783;7;49.565684;0.828657;1.45144;1.734645902
3230;ML09;2023;09;28;08;07;50.45812988;+;I;07;51.11129761;?;E;0.653168;7;49.565684;0.892446;1.545614;1.734645902
3230;ML13;2023;09;28;08;07;50.59153366;+;E;07;51.35280228;?;E;0.761268;7;49.565684;1.02585;1.787118;1.734645902
3230;ML07;2023;09;28;08;07;50.85908508;+;E;07;51.80593109;?;E;0.946846;7;49.565684;1.293401;2.240247;1.734645902
3230;ML05;2023;09;28;08;07;50.88202286;-;E;07;51.84952545;?;E;0.967502;7;49.565684;1.316339;2.283841;1.734645902
3231;ML06;2023;09;28;08;13;7.43253183;+;I;13;7.88623381;?;E;0.453702;13;6.844864;0.587668;1.04137;1.74097184
3231;ML04;2023;09;28;08;13;7.51123619;+;E;13;8.01567554;?;E;0.50444;13;6.844864;0.666372;1.170812;1.74097184
3231;ML14;2023;09;28;08;13;7.53240919;-;E;13;7.9902482;?;E;0.457839;13;6.844864;0.687545;1.145384;1.74097184
3231;ML11;2023;09;28;08;13;7.56827593;+;I;13;8.12089157;?;E;0.552616;13;6.844864;0.723412;1.276028;1.74097184
3231;ML02;2023;09;28;08;13;7.61894035;-;E;13;8.19873238;?;E;0.579792;13;6.844864;0.774076;1.353868;1.74097184
3231;ML09;2023;09;28;08;13;7.65307617;+;I;13;8.25883865;?;E;0.605763;13;6.844864;0.808212;1.413975;1.74097184
3231;ML10;2023;09;28;08;13;7.78132105;+;E;13;8.46729279;?;E;0.685972;13;6.844864;0.936457;1.622429;1.74097184
3231;ML13;2023;09;28;08;13;7.79474354;+;E;13;8.49012661;?;E;0.695383;13;6.844864;0.94988;1.645263;1.74097184
3231;ML05;2023;09;28;08;13;8.07930756;-;I;13;9.00381851;?;E;0.924511;13;6.844864;1.234444;2.158955;1.74097184
3231;ML07;2023;09;28;08;13;8.09046173;-;I;13;9.02143955;?;E;0.930978;13;6.844864;1.245598;2.176576;1.74097184
3231;ML01;2023;09;28;08;13;8.18791866;-;E;13;9.1745739;?;E;0.986655;13;6.844864;1.343055;2.32971;1.74097184
3232;ML06;2023;09;28;08;15;51.41756439;+;I;15;51.8692131;?;E;0.451649;15;50.805757;0.611807;1.063456;1.700498384
3232;ML14;2023;09;28;08;15;51.53904343;+;E;15;52.02576065;?;E;0.486718;15;50.805757;0.733286;1.220004;1.700498384
3232;ML11;2023;09;28;08;15;51.56020355;-;E;15;52.08638382;?;E;0.52618;15;50.805757;0.754447;1.280627;1.700498384
3232;ML09;2023;09;28;08;15;51.6393013;+;E;15;52.22234344;?;E;0.583042;15;50.805757;0.833544;1.416586;1.700498384
3232;ML13;2023;09;28;08;15;51.73733139;+;E;15;52.39297485;?;E;0.655644;15;50.805757;0.931574;1.587218;1.700498384
