id;lat;lon;utm_x_m;utm_y_m;depth_m;elev_m;year;month;day;hour;minute;second;rms_error;ml_mag;mw_mag;remarks
3518;-1.645703708;101.142739;738391.369;9817971.726;990.625;-990.625;2024;5;7;5;22;51.361013;0.033384;0.295;0.413;
3519;-1.647803531;101.1293051;736895.833;9817741.071;1011.932;-1011.932;2024;5;7;5;23;28.430409;0.0229946;-0.237;0.093;
3520;-1.643161612;101.1296344;736933.036;9818254.464;635.511;-635.511;2024;5;7;5;25;0.788124;0.00488958;-0.62;-0.088;
3521;-1.64435559;101.1452777;738674.107;9818120.536;1189.489;-1189.489;2024;5;7;5;25;14.844114;0.0122869;-0.471;0.035;
3522;-1.642873379;101.1474152;738912.202;9818284.226;948.011;-948.011;2024;5;7;5;25;23.233527;0.0115855;-0.547;-0.114;
3523;-1.651556415;101.142411;738354.167;9817324.405;557.386;-557.386;2024;5;7;5;25;28.849159;0.0499635;0.905;0.821;
3524;-1.650489963;101.1333188;737342.262;9817443.452;1125.568;-1125.568;2024;5;7;5;25;58.880474;0.0301969;0.028;0.292;
3525;-1.647733163;101.1321794;737215.774;9817748.512;1061.648;-1061.648;2024;5;7;5;26;8.432897;0.0268288;-0.035;0.26;
3526;-1.641878695;101.1341118;737431.548;9818395.833;1466.477;-1466.477;2024;5;7;5;26;23.299202;0.0196592;-0.499;0.053;
3527;-1.644301233;101.1333122;737342.262;9818127.976;1608.523;-1608.523;2024;5;7;5;26;29.069688;0.0131463;-0.7;-0.036;
3528;-1.642404447;101.1456098;738711.31;9818336.31;1239.205;-1239.205;2024;5;7;5;26;41.991769;0.0180074;-0.728;-0.207;
3529;-1.645446887;101.1313748;737126.488;9818001.488;805.966;-805.966;2024;5;7;5;33;53.235387;0.0274188;-0.009;0.219;
3530;-1.646448931;101.13786;737848.214;9817889.881;1239.205;-1239.205;2024;5;7;5;40;22.382044;0.0177525;-0.551;-0.09;
3531;-1.648593418;101.1453491;738681.548;9817651.786;244.886;-244.886;2024;5;7;16;8;6.486963;0.0221164;-0.162;0.134;
3532;-1.649931521;101.1520351;739425.595;9817502.976;102.841;-102.841;2024;5;7;16;12;39.292535;0.0273859;-0.181;0.088;
3533;-1.649059874;101.1494272;739135.417;9817599.702;280.398;-280.398;2024;5;11;15;3;0.643644;0.0357166;0.385;0.437;
3534;-1.638635412;101.1474775;738919.643;9818752.976;1523.295;-1523.295;2024;5;11;15;30;35.931524;0.0287264;0.363;0.389;
3535;-1.652387605;101.1202188;735883.929;9817235.119;-1289.205;1289.205;2024;5;11;15;35;11.109349;0.021681;-0.351;0.001;
3536;-1.645080962;101.1587144;740169.643;9818038.69;756.25;-756.25;2024;5;11;15;36;30.420923;0.00784694;-0.128;0.165;
3537;-1.6415394;101.1368521;737736.607;9818433.036;1473.58;-1473.58;2024;5;11;15;39;33.913893;0.00355221;0.017;0.21;
3538;-1.640783943;101.1512231;739336.31;9818514.881;1267.614;-1267.614;2024;5;11;15;39;57.067726;0.0240753;-0.297;0.117;
3539;-1.638768939;101.1484135;739023.81;9818738.095;1622.727;-1622.727;2024;5;11;16;20;30.89802;0.0361014;0.461;0.532;
3540;-1.647800077;101.1325137;737252.976;9817741.071;1665.341;-1665.341;2024;5;11;16;20;48.08129;0.0239811;0.122;0.289;
3541;-1.653462769;101.1212895;736002.976;9817116.071;-181.25;181.25;2024;5;11;16;27;50.797494;0.0211804;-0.434;-0.049;
3542;-1.642335955;101.1467461;738837.798;9818343.75;777.557;-777.557;2024;5;11;16;33;28.413676;0.0403041;0.557;0.568;
3543;-1.631912897;101.1434596;738473.214;9819497.024;1892.614;-1892.614;2024;5;11;16;34;47.063536;0.0141427;-0.253;0.091;
3544;-1.627084967;101.1290158;736866.071;9820032.738;2148.295;-2148.295;2024;5;11;16;34;56.25759;0.00941178;-0.52;0.021;
3545;-1.63513343;101.1512171;739336.31;9819139.881;1409.659;-1409.659;2024;5;11;16;38;58.422313;0.0166785;-0.364;-0.025;
3546;-1.655064238;101.1333236;737342.262;9816937.5;500.568;-500.568;2024;5;11;16;39;6.64804;0.0117695;-0.56;0.049;
3547;-1.643495154;101.1322418;737223.214;9818217.262;1381.25;-1381.25;2024;5;11;16;39;10.757975;0.0150214;-0.57;-0.032;
3548;-1.646774058;101.1482215;739001.488;9817852.679;138.352;-138.352;2024;5;11;22;29;53.938241;0.0301949;0.162;0.332;
3549;-1.639426702;101.1621843;740556.548;9818663.69;-294.886;294.886;2024;5;15;16;53;31.162963;0.0127761;-0.279;0.067;
3550;-1.651312153;101.1194155;735794.643;9817354.167;-181.25;181.25;2024;5;15;16;55;38.727563;0.0320256;-0.195;-0.074;
3551;-1.646044596;101.138528;737922.619;9817934.524;2332.955;-2332.955;2024;5;15;16;57;44.685365;0.0218285;0.344;0.443;
3552;-1.654797476;101.1311843;737104.167;9816967.262;-39.205;39.205;2024;5;15;17;1;4.152429;0.0218785;-0.265;0.003;
3553;-1.657880374;101.1417493;738279.762;9816625;287.5;-287.5;2024;5;15;17;1;10.697197;0.0294004;0.015;0.002;
3554;-1.661521462;101.1338653;737401.786;9816223.214;-1573.295;1573.295;2024;5;15;17;1;24.137154;0.0072669;-0.611;-0.233;
3555;-1.660438759;101.1397467;738056.548;9816342.262;-96.023;96.023;2024;5;15;17;2;24.789852;0.0320935;-0.131;-0.019;
3556;-1.646989678;101.1354541;737580.357;9817830.357;983.523;-983.523;2024;5;25;11;34;12.135869;0.022135;-0.154;0.144;
3557;-1.644970035;101.1369226;737744.048;9818053.571;742.045;-742.045;2024;5;25;11;34;14.149639;0.0236941;0.133;0.401;
3558;-1.656130671;101.1424159;738354.167;9816818.452;-351.705;351.705;2024;5;25;11;34;24.35919;0.0079342;0.062;0.202;
3559;-1.644553853;101.1485533;739038.69;9818098.214;1296.023;-1296.023;2024;5;25;11;40;50.86855;0.0168905;-0.208;0.147;
3560;-1.645786174;101.1286345;736821.429;9817964.286;997.727;-997.727;2024;5;25;11;45;27.117767;0.0219796;-0.502;-0.14;
3561;-1.651011005;101.149095;739098.214;9817383.929;1011.932;-1011.932;2024;5;27;1;11;50.752007;0.0334825;0.224;0.389;
3562;-1.654783845;101.1437514;738502.976;9816967.262;443.75;-443.75;2024;5;27;1;12;15.95636;0.047003;-0.142;0.083;
3563;-1.644829004;101.1429386;738413.69;9818068.452;1580.114;-1580.114;2024;5;27;1;12;34.028231;0.0246384;-0.086;0.161;
3564;-1.6388442;101.1409937;738197.917;9818730.655;1857.102;-1857.102;2024;5;27;1;13;11.508332;0.0310815;-0.069;0.155;
3565;-1.648537219;101.1351215;737543.155;9817659.226;1544.602;-1544.602;2024;5;27;1;13;40.468147;0.0187328;0.08;0.308;
3566;-1.645908471;101.1399985;738086.31;9817949.405;1921.023;-1921.023;2024;5;27;1;13;54.708456;0.0270021;-0.05;0.206;
3567;-1.64280878;101.1449418;738636.905;9818291.667;1707.955;-1707.955;2024;5;27;1;15;4.379943;0.0293547;-0.154;0.081;
3568;-1.651814146;101.1528393;739514.881;9817294.643;-67.614;67.614;2024;5;27;1;19;6.801068;0.0392359;0.934;0.773;
3569;-1.648869153;101.1391995;737997.024;9817622.024;1722.159;-1722.159;2024;5;27;1;19;18.124259;0.0244418;-0.146;0.234;
3570;-1.647509584;101.1522999;739455.357;9817770.833;1011.932;-1011.932;2024;5;27;1;19;26.158134;0.0244068;0.202;0.316;
3571;-1.656121051;101.1512396;739336.31;9816818.452;614.205;-614.205;2024;5;27;1;20;4.039852;0.0393116;0.925;0.779;
3572;-1.649690225;101.1263658;736568.452;9817532.738;1352.841;-1352.841;2024;5;27;1;20;41.366119;0.0201899;-0.041;0.19;
3573;-1.645632745;101.1461481;738770.833;9817979.167;1296.023;-1296.023;2024;5;27;1;21;12.354986;0.0363345;0.419;0.435;
3574;-1.612825064;101.1279314;736747.024;9821610.119;1722.159;-1722.159;2024;6;3;13;42;2.562349;0.0153609;-0.613;-0.094;
3575;-1.607793237;101.1151587;735325.893;9822168.155;1161.08;-1161.08;2024;6;3;13;42;33.980582;0.029186;0.172;0.489;
3576;-1.641854726;101.1563045;739901.786;9818395.833;955.114;-955.114;2024;6;4;10;4;59.558291;0.0216505;-0.353;0.179;
3577;-1.647499387;101.1616582;740497.024;9817770.833;131.25;-131.25;2024;6;4;10;7;59.013287;0.0276512;-0.103;0.294;
3578;-1.653166211;101.1466909;738830.357;9817145.833;-493.75;493.75;2024;6;4;10;9;22.810607;0.0377807;0.213;0.344;
3579;-1.647506384;101.1552411;739782.738;9817770.833;898.295;-898.295;2024;6;4;10;10;3.435619;0.0367798;-0.445;-0.14;
3580;-1.649130115;101.1466866;738830.357;9817592.262;330.114;-330.114;2024;6;4;10;11;10.073334;0.0399945;0.187;0.361;
3581;-1.644574332;101.129569;736925.595;9818098.214;1040.341;-1040.341;2024;6;23;5;20;6.186524;0.0119569;-0.075;0.251;
3582;-1.642405891;101.1442729;738562.5;9818336.31;1892.614;-1892.614;2024;6;23;5;20;12.650276;0.025792;-0.25;0.143;
3583;-1.629955587;101.1495405;739150.298;9819712.798;-287.784;287.784;2024;6;25;1;57;29.266285;0.0335536;-0.097;0.404;
3584;-1.657495172;101.1247698;736389.881;9816669.643;-152.841;152.841;2024;6;26;14;48;6.135568;0.016038;-0.759;-0.333;
3585;-1.650204085;101.1488268;739068.452;9817473.214;-181.25;181.25;2024;6;26;14;48;10.944434;0.0307872;0.05;0.256;
3586;-1.657767424;101.1218288;736062.5;9816639.881;-692.614;692.614;2024;6;26;14;48;51.239663;0.0313367;-0.71;-0.268;
3587;-1.649934721;101.1490939;739098.214;9817502.976;17.614;-17.614;2024;6;26;14;49;1.372243;0.0367141;0.182;0.343;
3588;-1.658977553;101.1224986;736136.905;9816505.952;-167.045;167.045;2024;6;26;14;49;8.688321;0.0345111;-0.592;-0.234;
3589;-1.651276001;101.1528387;739514.881;9817354.167;-96.023;96.023;2024;6;26;14;49;15.59091;0.0323374;0.513;0.56;
3590;-1.654267979;101.123162;736211.31;9817026.786;-380.114;380.114;2024;6;26;14;49;24.185382;0.022413;-0.466;-0.244;
3591;-1.645087939;101.1522973;739455.357;9818038.69;1352.841;-1352.841;2024;6;26;14;53;7.939302;0.0352688;-0.048;0.309;
3592;-1.656410487;101.1325229;737252.976;9816788.69;-1800.568;1800.568;2024;6;26;14;54;20.583848;0.0251647;-0.503;-0.073;
3593;-1.652349665;101.1552463;739782.738;9817235.119;-1885.795;1885.795;2024;6;26;15;42;10.512089;0.0448727;-0.045;0.077;
3594;-1.660180436;101.1298531;736955.357;9816372.024;-1885.795;1885.795;2024;6;26;15;42;47.155624;0.0365093;0.022;0.101;
3595;-1.65841794;101.1422847;738339.286;9816565.476;-621.591;621.591;2024;6;26;20;1;21.934916;0.00903836;-0.63;-0.105;
3596;-1.645386719;101.1247569;736389.881;9818008.929;727.841;-727.841;2024;6;26;20;2;55.410517;0.0101699;-0.823;-0.213;
3597;-1.656391001;101.1504378;739247.024;9816788.69;-1573.295;1573.295;2024;6;26;20;5;45.420788;0.0424893;-0.684;-0.195;
3598;-1.64166861;101.1417988;738287.202;9818418.155;1388.352;-1388.352;2024;6;27;0;27;21.755087;0.0183187;0.023;0.208;
3599;-1.648592548;101.1461512;738770.833;9817651.786;244.886;-244.886;2024;6;27;0;27;30.75763;0.0591061;0.71;0.702;
3600;-1.649930647;101.1528372;739514.881;9817502.976;74.432;-74.432;2024;6;27;0;28;23.373174;0.0408023;0.271;0.437;
3601;-1.646911783;101.1452804;738674.107;9817837.798;592.898;-592.898;2024;6;27;0;28;42.484891;0.0275062;1.328;1.105;
3602;-1.650202049;101.1506985;739276.786;9817473.214;-294.886;294.886;2024;6;27;0;29;4.593862;0.0142788;-0.485;-0.167;
3603;-1.640992319;101.1451404;738659.226;9818492.56;1402.557;-1402.557;2024;6;27;0;29;15.059927;0.0109212;-0.053;0.174;
3604;-1.644352985;101.1476841;738941.964;9818120.536;891.193;-891.193;2024;6;27;0;30;47.031023;0.0374985;1.262;0.92;
3605;-1.640184673;101.1455406;738703.869;9818581.845;1189.489;-1189.489;2024;6;27;0;31;22.610134;0.0211896;0.08;0.332;
3606;-1.64819661;101.1390651;737982.143;9817696.429;1253.409;-1253.409;2024;6;27;0;31;58.222677;0.0099267;-0.699;-0.118;
3607;-1.650743976;101.1472231;738889.881;9817413.69;46.023;-46.023;2024;6;27;0;33;30.583578;0.0118371;-0.358;0.022;
3608;-1.641667457;101.1428684;738406.25;9818418.155;1132.67;-1132.67;2024;6;27;0;33;45.768312;0.0349051;0.61;0.648;
3609;-1.645628688;101.1498914;739187.5;9817979.167;699.432;-699.432;2024;6;27;0;35;45.538587;0.0399804;1.73;1.36;
3610;-1.644352261;101.1483526;739016.369;9818120.536;635.511;-635.511;2024;6;27;0;36;47.692121;0.0395144;1.064;0.921;
3611;-1.641390438;101.1502211;739224.702;9818447.917;1473.58;-1473.58;2024;6;27;0;38;50.796119;0.018218;-0.27;0.176;
3612;-1.647504928;101.156578;739931.548;9817770.833;-67.614;67.614;2024;6;27;0;41;13.265715;0.0325893;-0.187;0.12;
3613;-1.614915824;101.1227865;736174.107;9821379.464;862.784;-862.784;2024;7;6;21;24;13.668251;0.0141687;-0.963;-0.243;
3614;-1.648730709;101.1428091;738398.81;9817636.905;287.5;-287.5;2024;7;9;23;56;54.795964;0.0710888;0.495;0.525;
3615;-1.629550677;101.1192254;735776.042;9819761.161;99.29;-99.29;2024;7;10;8;31;0.437249;0.040812;0.12;0.432;
3616;-1.6526269;101.1477599;738949.405;9817205.357;-96.023;96.023;2024;7;13;3;38;6.098744;0.0343894;0.65;0.697;
3617;-1.638613089;101.1680658;741211.31;9818752.976;-493.75;493.75;2024;7;13;12;19;41.764523;0.0176621;-0.548;-0.302;
3618;-1.651347278;101.1491623;739105.655;9817346.726;-344.602;344.602;2024;7;13;12;22;57.460702;0.0328646;-0.143;0.087;
3619;-1.641428812;101.1767586;742178.571;9818440.476;-138.636;138.636;2024;7;13;12;36;43.426793;0.0150266;-1.015;0.004;
3620;-1.65109704;101.1317819;737171.131;9817376.488;1004.83;-1004.83;2024;7;13;12;42;19.81341;0.0248911;0.246;0.435;
3621;-1.644813054;101.1576446;740050.595;9818068.452;-124.432;124.432;2024;7;13;13;41;46.662989;0.0171222;-0.769;-0.319;
3622;-1.656952682;101.1287801;736836.31;9816729.167;386.932;-386.932;2024;7;13;13;50;27.464949;0.0189311;-0.793;-0.172;
3623;-1.649660701;101.1536391;739604.167;9817532.738;1182.386;-1182.386;2024;7;13;22;19;6.254614;0.0346181;-0.624;-0.11;
3624;-1.586466082;101.1177438;735616.071;9824526.786;3199.432;-3199.432;2024;7;16;12;25;44.096334;0.0483174;0.348;0.454;
3625;-1.669059645;101.13013;736985.119;9815389.881;2489.205;-2489.205;2024;7;18;10;16;52.568889;0.0419606;0.971;0.843;
3626;-1.63621635;101.1450685;738651.786;9819020.833;1608.523;-1608.523;2024;7;20;1;16;9.327986;0.0139398;-0.833;-0.044;
3627;-1.635808276;101.1492125;739113.095;9819065.476;1878.409;-1878.409;2024;7;20;1;16;26.074209;0.0131533;-0.876;0.003;
3628;-1.640611258;101.1241503;736322.917;9818537.202;1047.443;-1047.443;2024;7;20;1;17;56.087602;0.0217552;-0.544;-0.153;
3629;-1.645637374;101.1418699;738294.643;9817979.167;1835.795;-1835.795;2024;7;20;1;18;23.85454;0.0220537;-0.663;0.034;
3630;-1.636482256;101.14801;738979.167;9818991.071;1807.386;-1807.386;2024;7;20;1;18;27.453738;0.0253136;-0.356;0.114;
3631;-1.637562863;101.1440004;738532.738;9818872.024;898.295;-898.295;2024;7;20;1;18;33.063027;0.0210618;0.118;0.373;
3632;-1.641800263;101.1444728;738584.821;9818403.274;1075.852;-1075.852;2024;7;20;1;19;5.591912;0.0509154;0.372;0.523;
3633;-1.644559351;101.1434731;738473.214;9818098.214;784.659;-784.659;2024;7;20;1;19;16.353403;0.0559669;0.235;0.398;
3634;-1.648321153;101.14829;739008.929;9817681.548;1182.386;-1182.386;2024;7;20;1;19;24.476055;0.022839;-0.131;0.261;
3635;-1.639040609;101.1460073;738755.952;9818708.333;1367.045;-1367.045;2024;7;20;1;19;31.966046;0.0169531;-0.197;0.275;
3636;-1.644539323;101.1619224;740526.786;9818098.214;472.159;-472.159;2024;7;20;3;56;22.719927;0.0632548;0.339;0.386;
3637;-1.652120824;101.1180794;735645.833;9817264.881;-294.886;294.886;2024;7;21;12;15;52.215223;0.0355854;-0.365;-0.035;
3638;-1.646701204;101.1533685;739574.405;9817860.119;1125.568;-1125.568;2024;7;21;14;33;34.077097;0.0260423;-0.463;-0.016;
3639;-1.646449219;101.1375926;737818.452;9817889.881;557.386;-557.386;2024;7;21;15;41;27.511792;0.0135481;-0.739;-0.243;
3640;-1.645887293;101.1595175;740258.929;9817949.405;926.705;-926.705;2024;7;21;15;41;46.429653;0.022041;-0.821;-0.166;
3641;-1.646969113;101.1544384;739693.452;9817830.357;955.114;-955.114;2024;7;21;15;42;29.567457;0.0337884;-0.323;0.085;
3642;-1.647181871;101.1443449;738569.94;9817808.036;493.466;-493.466;2024;7;21;15;43;3.830272;0.0363398;0.104;0.357;
3643;-1.644285938;101.1474835;738919.643;9818127.976;1381.25;-1381.25;2024;7;21;15;43;33.016989;0.0310881;-0.395;0.082;
3644;-1.650346314;101.1417413;738279.762;9817458.333;287.5;-287.5;2024;7;21;15;43;47.78241;0.0462863;0.353;0.455;
3645;-1.653440808;101.1416109;738264.881;9817116.071;-436.932;436.932;2024;7;21;15;47;21.349065;0.0381076;-0.475;0.122;
3646;-1.649663903;101.1506979;739276.786;9817532.738;1068.75;-1068.75;2024;7;21;15;49;14.12954;0.0369933;0.045;0.291;
3647;-1.646157821;101.1581808;740110.119;9817919.643;926.705;-926.705;2024;7;21;22;21;42.28332;0.0322119;-0.202;-0.003;
3648;-1.644560507;101.1424035;738354.167;9818098.214;1466.477;-1466.477;2024;7;21;22;21;59.946024;0.0265919;;;
3649;-1.649672034;101.1432111;738443.452;9817532.738;1608.523;-1608.523;2024;7;22;8;40;13.738199;0.0129145;-0.232;0.055;
3650;-1.642667734;101.1509578;739306.548;9818306.548;1523.295;-1523.295;2024;7;23;4;19;36.480515;0.0200812;-0.593;-0.171;
3651;-1.645707319;101.1393967;738019.345;9817971.726;1288.92;-1288.92;2024;7;23;4;19;40.124092;0.0243779;0.065;0.341;
3652;-1.65747108;101.1469629;738860.119;9816669.643;528.977;-528.977;2024;7;23;4;19;52.921708;0.0522448;0.032;0.139;
3653;-1.645108748;101.1330456;737312.5;9818038.69;1352.841;-1352.841;2024;7;23;4;20;30.616044;0.00919326;-0.449;0.086;
3654;-1.652641984;101.1338558;737401.786;9817205.357;813.068;-813.068;2024;7;24;17;14;53.359293;0.0118768;-0.659;0.014;
3655;-1.619822736;101.1263344;736568.452;9820836.31;1921.023;-1921.023;2024;7;24;17;15;28.165826;0.00399273;-0.581;-0.104;
3656;-1.634408355;101.1373793;737796.131;9819221.726;1317.33;-1317.33;2024;7;24;17;15;35.267757;0.00939225;-0.672;0.139;
3657;-1.649467396;101.1458179;738733.631;9817555.06;-287.784;287.784;2024;7;24;17;15;39.67569;0.0331876;0.533;0.471;
3658;-1.649879265;101.1381979;737885.417;9817510.417;678.125;-678.125;2024;7;24;17;15;49.93058;0.0192396;0.088;0.358;
3659;-1.644274329;101.1581788;740110.119;9818127.976;301.705;-301.705;2024;7;24;18;11;37.955635;0.0150396;-0.845;-0.052;
