id,lat,lon,utm_x_m,utm_y_m,depth_m,elev_m,year,month,day,hour,minute,second,dt_origin,rms_error,ml_mag,mw_mag,remarks
3182,-1.6477295,101.1451986,738664.9021,9817747.361,780.82,-780.82,2023,9,18,16,33,14.1000004,2023-09-18 16:33:14.100000,0.013902,-0.118,-0.126,WCC
3183,-1.6354939,101.1508057,739290.4725,9819100.059,1352.88,-1352.88,2023,9,19,22,37,53.9599991,2023-09-19 22:37:53.960000,0.0328108,-0.076,-0.074,Reloc
3184,-1.6449132,101.1473226,738901.6553,9818058.614,1017.1,-1017.1,2023,9,20,20,41,28.5200005,2023-09-20 20:41:28.520000,0.0156399,0.218,0.041,WCC
3185,-1.6378465,101.1433675,738462.2596,9818840.727,1479.17,-1479.17,2023,9,21,3,26,18.5300007,2023-09-21 03:26:18.530000,0.0054042,-0.107,-0.139,WCC
3186,-1.6403229,101.1431641,738439.3264,9818566.839,1538.14,-1538.14,2023,9,21,3,26,48.3499985,2023-09-21 03:26:48.350000,0.0110086,-0.607,-0.441,WCC
3187,-1.6427244,101.146346,738793.2122,9818300.832,1044.43,-1044.43,2023,9,21,3,26,59.6300011,2023-09-21 03:26:59.630000,0.0149002,0.208,0.036,WCC
3188,-1.6409824,101.1684652,741255.4837,9818490.857,-760.64,760.64,2023,9,21,3,27,59.6500015,2023-09-21 03:27:59.650000,0.0157434,-0.432,-0.76,WCC
3189,-1.6428303,101.1426676,738383.7647,9818289.558,1080.71,-1080.71,2023,9,21,3,28,2.71,2023-09-21 03:28:02.710000,0.0175028,0.065,-0.027,WCC
3190,-1.6466494,101.1467285,738835.3205,9817866.646,791.66,-791.66,2023,9,21,3,28,44.7000008,2023-09-21 03:28:44.700000,0.0165847,0.617,0.247,WCC
3191,-1.6334034,101.1404134,738133.969,9819332.523,1405.24,-1405.24,2023,9,21,3,37,14.6599999,2023-09-21 03:37:14.660000,0.0164221,-0.56,-0.496,Reloc
3192,-1.6422785,101.1503418,739238.0305,9818349.675,1137.21,-1137.21,2023,9,21,3,43,8.4700003,2023-09-21 03:43:08.470000,0.0082305,0.023,-0.039,WCC
3193,-1.6425591,101.1469076,738855.7425,9818319.049,1314.97,-1314.97,2023,9,21,3,43,36.9000015,2023-09-21 03:43:36.900000,0.0118122,-0.029,-0.138,WCC
3194,-1.6410993,101.1465576,738816.9581,9818480.558,1541.47,-1541.47,2023,9,21,3,44,35.2299995,2023-09-21 03:44:35.230000,0.012283,-0.111,-0.195,WCC
3195,-1.6375052,101.1440186,738534.7727,9818878.4,1572.07,-1572.07,2023,9,21,3,45,0.3,2023-09-21 03:45:00.300000,0.0119509,-0.147,-0.336,WCC
3196,-1.6430712,101.1423665,738350.2214,9818262.949,1037.45,-1037.45,2023,9,21,3,46,23.7199993,2023-09-21 03:46:23.720000,0.0150543,0.206,0.034,WCC
3197,-1.6387784,101.1411377,738213.9549,9818737.916,1365.29,-1365.29,2023,9,21,3,47,35.9000015,2023-09-21 03:47:35.900000,0.0111241,0.07,0.014,WCC
3198,-1.6391174,101.1579671,740087.1694,9818698.408,972.79,-972.79,2023,9,21,3,47,45.4000015,2023-09-21 03:47:45.400000,0.0166122,-0.14,-0.171,WCC
3199,-1.6443005,101.1489827,739086.5108,9818126.186,640.42,-640.42,2023,9,21,3,50,10.3400001,2023-09-21 03:50:10.340000,0.014095,0.222,-0.03,WCC
3200,-1.6436506,101.1472331,738891.8435,9818198.28,1163.77,-1163.77,2023,9,21,3,51,53.5699997,2023-09-21 03:51:53.570000,0.0167775,0.369,0.209,WCC
3201,-1.6368039,101.1647298,740840.1975,9818953.493,496.6,-496.6,2023,9,21,3,54,41.1399994,2023-09-21 03:54:41.140000,0.0012668,-0.159,-0.257,Reloc
3202,-1.6390221,101.1500326,739204.0011,9818709.9,1396.03,-1396.03,2023,9,21,3,54,56.1899986,2023-09-21 03:54:56.190000,0.0071455,-0.555,-0.349,WCC
3203,-1.6443573,101.1454671,738695.1896,9818120.324,1129.68,-1129.68,2023,9,21,3,55,2.03,2023-09-21 03:55:02.030000,0.0122749,-0.176,-0.183,WCC
3204,-1.6382442,101.1452555,738672.3623,9818796.513,1448.45,-1448.45,2023,9,21,3,57,10.9300003,2023-09-21 03:57:10.930000,0.014916,-0.049,-0.056,WCC
3205,-1.6499602,101.1415771,738261.5364,9817501.06,357.68,-357.68,2023,9,21,18,0,5.4000001,2023-09-21 18:00:05.400000,0.0138228,-0.26,-0.379,WCC
3206,-1.6459161,101.1669759,741089.118,9817945.318,-336.66,336.66,2023,9,21,18,0,24.6399994,2023-09-21 18:00:24.640000,0.007002,-0.691,-0.766,WCC
3207,-1.6517076,101.1435547,738481.4494,9817307.545,300.38,-300.38,2023,9,21,18,0,43.7999992,2023-09-21 18:00:43.800000,0.0506201,-0.38,-0.383,Reloc
3208,-1.6437955,101.1516602,739384.5987,9818181.722,1071.86,-1071.86,2023,9,21,18,2,53.2799988,2023-09-21 18:02:53.280000,0.0136084,-0.516,-0.361,WCC
3209,-1.6460169,101.1503255,739235.7707,9817936.175,446.45,-446.45,2023,9,21,18,3,1.84,2023-09-21 18:03:01.840000,0.0128844,-0.133,-0.164,WCC
3210,-1.6459641,101.1447428,738614.3782,9817942.685,1135.26,-1135.26,2023,9,21,18,3,6.7199998,2023-09-21 18:03:06.720000,0.0182114,-0.1,-0.099,WCC
3211,-1.637263078,101.1723424,741687.5,9818901.786,-1658.523,1658.523,2023,9,21,18,3,55.395887,2023-09-21 18:03:55.395890,0.0226522,-0.664,-0.905,Initial
3212,-1.6426765,101.1311849,737105.6742,9818307.937,1196.06,-1196.06,2023,9,21,18,3,58.3400002,2023-09-21 18:03:58.340000,0.0070225,-0.61,-0.337,WCC
3213,-1.6426918,101.1680908,741213.6043,9818301.825,-446.81,446.81,2023,9,21,18,4,4.5599999,2023-09-21 18:04:04.560000,0.0091371,-0.239,-0.525,WCC
3214,-1.6477699,101.1475911,738931.2011,9817742.605,695.12,-695.12,2023,9,21,18,4,8.5600004,2023-09-21 18:04:08.560000,0.0151135,0.475,0.188,WCC
3215,-1.6499229,101.1452718,738672.7883,9817504.743,790.25,-790.25,2023,9,21,18,5,31.8400002,2023-09-21 18:05:31.840000,0.0111162,-0.657,-0.538,WCC
3216,-1.6477517,101.1459391,738747.3228,9817744.817,918.14,-918.14,2023,9,21,18,5,48.2400017,2023-09-21 18:05:48.240000,0.0134726,-0.26,-0.261,WCC
3217,-1.6436417,101.152181,739442.5865,9818198.672,1067.52,-1067.52,2023,9,21,18,6,39.5600014,2023-09-21 18:06:39.560000,0.0094922,-0.59,-0.458,WCC
3218,-1.6460136,101.1427653,738394.2615,9817937.446,1110.15,-1110.15,2023,9,21,18,40,21.7199993,2023-09-21 18:40:21.720000,0.0148418,-0.055,0.013,WCC
3219,-1.6435903,101.1460368,738758.6929,9818205.093,1166.9,-1166.9,2023,9,28,7,5,1.88,2023-09-28 07:05:01.880000,0.0115468,-0.439,-0.351,WCC
3220,-1.6430871,101.1433919,738464.3545,9818261.068,1288.09,-1288.09,2023,9,28,7,39,3.8399999,2023-09-28 07:39:03.840000,0.0141206,-0.047,-0.063,WCC
3221,-1.6476373,101.1475993,738932.1296,9817757.271,804.53,-804.53,2023,9,28,7,40,2.45,2023-09-28 07:40:02.450000,0.0142434,-0.145,-0.191,WCC
3222,-1.6476135,101.1457031,738721.0706,9817760.131,689.58,-689.58,2023,9,28,7,55,56.9099998,2023-09-28 07:55:56.910000,0.0151281,0.051,-0.007,WCC
3223,-1.6467859,101.1465251,738812.6642,9817851.573,899.72,-899.72,2023,9,28,7,56,5.3899999,2023-09-28 07:56:05.390000,0.0151245,1.144,0.676,WCC
3224,-1.6478628,101.1471436,738881.3797,9817732.384,629.0,-629.0,2023,9,28,7,56,11.4399996,2023-09-28 07:56:11.440000,0.0146233,0.772,0.457,WCC
3225,-1.6439855,101.1455566,738705.1958,9818161.438,1101.66,-1101.66,2023,9,28,7,57,46.3499985,2023-09-28 07:57:46.350000,0.0139833,0.045,0.017,WCC
3226,-1.6446283,101.1482829,739008.5783,9818090.012,1025.94,-1025.94,2023,9,28,7,59,35.9199982,2023-09-28 07:59:35.920000,0.014926,0.118,0.018,WCC
3227,-1.6446826,101.1395671,738038.4358,9818085.048,1106.75,-1106.75,2023,9,28,8,1,35.7000008,2023-09-28 08:01:35.700000,0.010385,-0.61,-0.496,WCC
3228,-1.6461692,101.1492188,739112.5679,9817919.462,541.24,-541.24,2023,9,28,8,2,3.24,2023-09-28 08:02:03.240000,0.0165054,0.1,0.0,WCC
3229,-1.6468672,101.1490641,739095.2653,9817842.275,727.53,-727.53,2023,9,28,8,2,40.25,2023-09-28 08:02:40.250000,0.0140369,0.434,0.235,WCC
3230,-1.6459281,101.1488363,739070.0213,9817946.176,860.38,-860.38,2023,9,28,8,7,49.5400009,2023-09-28 08:07:49.540000,0.0145198,0.075,0.008,WCC
3231,-1.6439378,101.1452311,738668.9708,9818166.753,1021.71,-1021.71,2023,9,28,8,13,6.8499999,2023-09-28 08:13:06.850000,0.0145154,0.449,0.312,WCC
3232,-1.6435165,101.1443278,738568.4765,9818213.46,1096.26,-1096.26,2023,9,28,8,15,50.8400002,2023-09-28 08:15:50.840000,0.0141543,-0.472,-0.263,WCC
3233,-1.6463893,101.1501709,739218.5181,9817895.003,726.62,-726.62,2023,9,28,8,15,58.1500015,2023-09-28 08:15:58.150000,0.0114345,0.026,-0.042,WCC
3234,-1.6495476,101.1441488,738547.8347,9817546.389,949.12,-949.12,2023,9,28,8,17,0.37,2023-09-28 08:17:00.370000,0.0129838,-0.508,-0.192,WCC
3235,-1.6423225,101.152889,739521.5501,9818344.503,1170.91,-1170.91,2023,9,28,8,17,24.1100006,2023-09-28 08:17:24.110000,0.0122013,-0.213,-0.154,WCC
3236,-1.6436353,101.1451172,738656.3288,9818200.226,1141.55,-1141.55,2023,9,28,8,19,49.2900009,2023-09-28 08:19:49.290000,0.0126899,-0.013,0.006,WCC
3237,-1.6432724,101.1454997,738698.9472,9818240.32,1177.2,-1177.2,2023,9,28,8,20,55.4799995,2023-09-28 08:20:55.480000,0.0136918,-0.246,-0.17,WCC
3238,-1.6468817,101.1478271,738957.5756,9817840.82,747.98,-747.98,2023,9,28,8,26,42.7700005,2023-09-28 08:26:42.770000,0.0134068,0.6,0.274,WCC
3239,-1.6464595,101.1477458,738948.5766,9817887.529,770.25,-770.25,2023,9,28,8,26,46.75,2023-09-28 08:26:46.750000,0.014105,0.932,0.503,WCC
3240,-1.6464181,101.1478027,738954.915,9817892.101,815.85,-815.85,2023,9,28,8,27,2.04,2023-09-28 08:27:02.040000,0.0146536,1.362,0.802,WCC
3241,-1.6469405,101.1463867,738797.2408,9817834.489,818.28,-818.28,2023,9,28,8,29,30.9899998,2023-09-28 08:29:30.990000,0.0132636,0.042,0.01,WCC
3242,-1.6437641,101.1433919,738464.2741,9818186.185,1245.16,-1245.16,2023,9,28,8,33,52.3199997,2023-09-28 08:33:52.320000,0.0115744,-0.237,-0.12,WCC
3243,-1.6458092,101.1467855,738841.7651,9817959.573,869.89,-869.89,2023,9,28,8,34,52.6500015,2023-09-28 08:34:52.650000,0.0150905,0.856,0.56,WCC
3244,-1.6438774,101.1455322,738702.4928,9818173.398,1044.22,-1044.22,2023,9,28,8,35,23.6800003,2023-09-28 08:35:23.680000,0.0159904,0.69,0.398,WCC
3245,-1.6460618,101.1493001,739121.63,9817931.332,577.8,-577.8,2023,9,28,8,35,36.8800011,2023-09-28 08:35:36.880000,0.0134684,0.011,-0.064,WCC
3246,-1.6511026,101.1462402,738780.4377,9817374.141,819.77,-819.77,2023,9,28,8,36,5.9899998,2023-09-28 08:36:05.990000,0.0171451,0.088,-0.049,WCC
3247,-1.647037,101.1475016,738921.3264,9817823.682,656.63,-656.63,2023,9,28,8,36,9.2200003,2023-09-28 08:36:09.220000,0.014038,1.86,1.123,WCC
3248,-1.6483665,101.1485026,739032.587,9817676.507,618.21,-618.21,2023,9,28,8,36,18.6000004,2023-09-28 08:36:18.600000,0.0156233,1.287,0.749,WCC
3249,-1.6465837,101.1438639,738516.4762,9817874.257,872.54,-872.54,2023,9,28,8,36,33.7299995,2023-09-28 08:36:33.730000,0.0141111,-0.272,-0.142,WCC
3250,-1.6471644,101.1472087,738888.7091,9817809.625,725.05,-725.05,2023,9,28,8,36,39.8100014,2023-09-28 08:36:39.810000,0.0134255,0.116,0.094,WCC
3251,-1.6468395,101.1402588,738115.1711,9817846.394,670.3,-670.3,2023,9,28,8,37,37.9300003,2023-09-28 08:37:37.930000,0.0111045,-0.518,-0.25,WCC
3252,-1.6465565,101.1461751,738773.7338,9817876.988,898.67,-898.67,2023,9,28,8,37,40.6800003,2023-09-28 08:37:40.680000,0.0158224,1.727,1.117,WCC
3253,-1.6463713,101.1474447,738915.0723,9817897.321,891.33,-891.33,2023,9,28,8,38,9.6400003,2023-09-28 08:38:09.640000,0.0143704,2.278,1.414,WCC
3254,-1.6466661,101.1490967,739098.9179,9817864.515,739.44,-739.44,2023,9,28,8,39,3.1700001,2023-09-28 08:39:03.170000,0.0145544,0.374,0.263,WCC
3255,-1.6431561,101.1461914,738775.9527,9818253.101,1119.2,-1119.2,2023,9,28,8,39,16.2000008,2023-09-28 08:39:16.200000,0.0126697,0.039,-0.025,WCC
3256,-1.6434959,101.1482992,739010.5274,9818215.264,1114.29,-1114.29,2023,9,28,8,39,29.6599998,2023-09-28 08:39:29.660000,0.0112499,-0.141,-0.027,WCC
3257,-1.6459487,101.1469808,738863.4869,9817944.12,897.29,-897.29,2023,9,28,8,40,15.9099999,2023-09-28 08:40:15.910000,0.014325,1.421,0.822,WCC
3258,-1.6465359,101.1477295,738946.7532,9817879.08,739.28,-739.28,2023,9,28,8,40,38.4599991,2023-09-28 08:40:38.460000,0.0132677,0.34,0.156,WCC
3259,-1.6465787,101.145695,738720.2923,9817874.59,852.9,-852.9,2023,9,28,8,40,41.3499985,2023-09-28 08:40:41.350000,0.0156115,1.324,0.795,WCC
3260,-1.6474705,101.1459554,738749.1706,9817775.918,937.43,-937.43,2023,9,28,8,41,2.0899999,2023-09-28 08:41:02.090000,0.0130342,0.106,0.032,WCC
3261,-1.6457259,101.1465088,738810.9761,9817968.82,1075.84,-1075.84,2023,9,28,8,41,20.7700005,2023-09-28 08:41:20.770000,0.0118775,-0.327,-0.229,WCC
3262,-1.6466084,101.1470378,738869.7529,9817871.144,809.04,-809.04,2023,9,28,8,41,54.9300003,2023-09-28 08:41:54.930000,0.01417,0.535,0.28,WCC
3263,-1.6424472,101.1505208,739257.9346,9818330.993,1168.58,-1168.58,2023,9,28,8,42,14.5699997,2023-09-28 08:42:14.570000,0.0134277,-0.497,-0.264,WCC
3264,-1.6416593,101.1483154,739012.5491,9818418.406,1156.0,-1156.0,2023,9,28,8,42,19.5599995,2023-09-28 08:42:19.560000,0.014348,0.048,0.024,WCC
3265,-1.6471619,101.1505941,739265.5314,9817809.495,605.15,-605.15,2023,9,28,8,43,54.6199989,2023-09-28 08:43:54.620000,0.0120372,-0.008,-0.056,WCC
3266,-1.6481796,101.149943,739192.9372,9817697.006,-52.26,52.26,2023,9,28,8,44,16.9599991,2023-09-28 08:44:16.960000,0.0140426,0.479,-0.041,WCC
3267,-1.6441072,101.1477376,738947.9441,9818147.716,1194.78,-1194.78,2023,9,28,8,44,28.3299999,2023-09-28 08:44:28.330000,0.0156566,0.521,0.28,WCC
3268,-1.6460423,101.1455811,738707.6782,9817933.935,929.45,-929.45,2023,9,28,8,47,19.8199997,2023-09-28 08:47:19.820000,0.0163671,1.114,0.66,WCC
3269,-1.6444692,101.1441081,738543.909,9818108.11,1107.42,-1107.42,2023,9,28,8,47,33.0699997,2023-09-28 08:47:33.070000,0.0150365,0.091,-0.019,WCC
3270,-1.6442763,101.1480713,738985.0674,9818128.972,910.41,-910.41,2023,9,28,8,51,42.3800011,2023-09-28 08:51:42.380000,0.0096638,-0.528,-0.284,WCC
3271,-1.6462059,101.1464518,738804.5744,9817915.735,853.06,-853.06,2023,9,28,8,59,46.4900017,2023-09-28 08:59:46.490000,0.0149729,-0.165,-0.095,WCC
3272,-1.6463236,101.1476644,738939.5324,9817902.571,814.56,-814.56,2023,9,28,9,4,21.2099991,2023-09-28 09:04:21.210000,0.0128812,-0.183,-0.145,WCC
3273,-1.6441321,101.145874,738740.5075,9818145.185,1213.4,-1213.4,2023,9,28,9,5,15.7799997,2023-09-28 09:05:15.780000,0.0168806,-0.136,-0.007,WCC
3274,-1.6473675,101.1467936,738842.4811,9817787.21,716.07,-716.07,2023,9,28,9,10,20.2999992,2023-09-28 09:10:20.300000,0.0156236,1.12,0.62,WCC
3275,-1.6518056,101.1366455,737712.3949,9817297.534,428.93,-428.93,2023,9,28,9,17,17.2900009,2023-09-28 09:17:17.290000,0.0130854,-0.558,-0.337,WCC
3276,-1.6404804,101.145223,738668.4797,9818549.173,1649.54,-1649.54,2023,10,5,7,35,44.6899986,2023-10-05 07:35:44.690000,0.0095086,0.254,0.177,WCC
3277,-1.6170499,101.1287923,736842.3583,9821142.72,269.05,-269.05,2023,10,8,0,46,1.75,2023-10-08 00:46:01.750000,0.009219,0.082,0.053,WCC
3278,-1.6144071,101.1304932,737031.9891,9821434.835,622.11,-622.11,2023,10,8,0,46,50.9099998,2023-10-08 00:46:50.910000,0.0100307,0.059,-0.062,WCC
3279,-1.6483025,101.1517253,739391.3069,9817683.198,431.25,-431.25,2023,10,9,12,0,57.1300011,2023-10-09 12:00:57.130000,0.013205,0.46,0.139,WCC
3280,-1.6421012,101.1537028,739612.1594,9818368.883,851.36,-851.36,2023,10,9,13,10,28.7600002,2023-10-09 13:10:28.760000,0.0175356,-0.187,-0.309,WCC
3281,-1.646972,101.150472,739251.9634,9817830.515,330.49,-330.49,2023,10,10,8,52,47.4300003,2023-10-10 08:52:47.430000,0.0141956,-0.067,-0.169,WCC
3282,-1.6468569,101.1484701,739029.1496,9817843.486,727.47,-727.47,2023,10,12,2,8,51.7700005,2023-10-12 02:08:51.770000,0.0171569,-0.239,-0.114,WCC
3283,-1.64621,101.1474528,738915.9931,9817915.161,622.67,-622.67,2023,10,12,2,25,53.9300003,2023-10-12 02:25:53.930000,0.015401,-0.146,-0.042,WCC
3284,-1.6521002,101.1342611,737446.9602,9817265.234,262.88,-262.88,2023,10,12,2,26,44.25,2023-10-12 02:26:44.250000,0.0004559,-0.133,-0.112,WCC
3285,-1.6483905,101.1487386,739058.8528,9817673.824,1129.97,-1129.97,2023,10,12,2,44,57.4599991,2023-10-12 02:44:57.460000,0.0191894,1.256,0.789,WCC
3286,-1.6453957,101.1482829,739008.4869,9818005.131,1143.78,-1143.78,2023,10,12,7,33,35.6199989,2023-10-12 07:33:35.620000,0.012297,-0.484,-0.347,WCC
3287,-1.6412727,101.1449463,738637.5868,9818461.571,1350.66,-1350.66,2023,10,12,7,35,26.7199993,2023-10-12 07:35:26.720000,0.0125433,-0.307,-0.146,WCC
3288,-1.6445183,101.1470622,738872.7177,9818102.325,873.3,-873.3,2023,10,12,7,44,21.2199993,2023-10-12 07:44:21.220000,0.0120912,-0.178,-0.111,WCC
3289,-1.6389217,101.142513,738367.0197,9818721.902,1451.47,-1451.47,2023,10,14,8,24,30.6599998,2023-10-14 08:24:30.660000,1.14e-05,-0.022,-0.069,WCC
3290,-1.6436628,101.1528076,739512.3298,9818196.263,1117.71,-1117.71,2023,10,14,10,32,46.2400017,2023-10-14 10:32:46.240000,0.0127951,-0.243,-0.166,WCC
3291,-1.6459143,101.1403971,738130.6748,9817948.713,913.74,-913.74,2023,10,14,16,31,41.0200005,2023-10-14 16:31:41.020000,0.0002669,-0.29,-0.215,WCC
3292,-1.6473384,101.1455729,738706.6111,9817790.575,715.43,-715.43,2023,10,17,8,13,56.9099998,2023-10-17 08:13:56.910000,0.0160523,0.39,0.189,WCC
3293,-1.6396748,101.147526,738924.918,9818638.005,1359.23,-1359.23,2023,10,17,9,1,32.4500008,2023-10-17 09:01:32.450000,0.0219325,-0.026,0.075,Reloc
3294,-1.634058013,101.1189628,735746.28,9819262.649,369.176,-369.176,2023,10,18,0,33,19.631318,2023-10-18 00:33:19.631320,0.0146012,-0.172,-0.142,Initial
3295,-1.628116558,101.1394114,738023.065,9819917.411,-149.29,149.29,2023,10,18,14,21,34.940596,2023-10-18 14:21:34.940600,0.192276,-0.006,-0.136,Initial
3296,-1.6407864,101.1222656,736113.1192,9818518.053,1119.8,-1119.8,2023,11,1,8,1,10.7200003,2023-11-01 08:01:10.720000,1.1e-06,-0.11,0.06,WCC
3297,-1.6382554,101.1095622,734699.4506,9818799.493,-1025.48,1025.48,2023,11,1,8,1,19.9699993,2023-11-01 08:01:19.970000,0.0001944,0.063,-0.284,Reloc
3298,-1.6477582,101.118571,735701.0686,9817747.359,207.6,-207.6,2023,11,3,6,36,44.0800018,2023-11-03 06:36:44.080000,0.0209647,-0.212,-0.392,Reloc
3299,-1.651373965,101.1861277,743220.238,9817339.286,3923.864,-3923.864,2023,11,5,4,16,43.575274,2023-11-05 04:16:43.575270,0.0535324,0.597,0.227,Initial
3300,-1.579745982,101.1110525,734872.024,9825270.833,-493.75,493.75,2023,11,5,15,29,58.899785,2023-11-05 15:29:58.899790,0.0203683,-0.128,-0.571,Initial
3301,-1.6445096,101.1490153,739090.1145,9818103.053,1057.24,-1057.24,2023,11,10,8,24,4.2600002,2023-11-10 08:24:04.260000,0.0141559,-0.491,-0.272,WCC
3302,-1.6432817,101.1488281,739069.4238,9818238.893,1036.59,-1036.59,2023,11,10,8,24,55.8800011,2023-11-10 08:24:55.880000,0.0137561,0.226,0.121,WCC
3303,-1.6437206,101.1589355,740194.4113,9818189.133,569.03,-569.03,2023,11,10,8,25,48.6300011,2023-11-10 08:25:48.630000,0.010343,-0.591,-0.391,WCC
3304,-1.6466325,101.1434245,738467.5618,9817868.911,592.15,-592.15,2023,11,10,11,22,8.75,2023-11-10 11:22:08.750000,0.0101823,-0.161,-0.244,WCC
3305,-1.585846294,101.0657367,729827.381,9824601.19,-1814.773,1814.773,2023,11,14,6,27,44.642274,2023-11-14 06:27:44.642270,0.0198981,0.244,-0.431,Initial
3306,-1.598186051,101.1031834,733994.048,9823232.143,6026.136,-6026.136,2023,11,16,7,48,57.204757,2023-11-16 07:48:57.204760,0.0554419,0.492,0.273,Initial
3307,-1.5959558,101.1029867,733972.4104,9823478.844,5741.56,-5741.56,2023,11,19,3,15,56.4199982,2023-11-19 03:15:56.420000,0.0204429,1.496,0.956,WCC
3308,-1.596041649,101.0951596,733101.19,9823470.238,4776.136,-4776.136,2023,11,19,3,17,51.058094,2023-11-19 03:17:51.058090,0.0303058,0.254,0.107,Initial
3309,-1.7016968,101.1383464,737895.6876,9811778.944,5997.59,-5997.59,2023,11,23,16,25,16.1000004,2023-11-23 16:25:16.100000,0.0127721,0.343,0.071,Reloc
3310,-1.708402378,101.197956,744529.762,9811029.762,2162.5,-2162.5,2023,11,23,16,50,57.703698,2023-11-23 16:50:57.703700,0.0802281,0.658,0.228,Initial
3311,-1.618011548,101.1844873,743041.667,9821029.762,685.227,-685.227,2023,11,24,22,17,16.999984,2023-11-24 22:17:16.999980,0.0304936,-0.348,-0.193,Initial
3312,-1.618064272,101.1352899,737565.476,9821029.762,6423.864,-6423.864,2023,11,25,13,43,52.667735,2023-11-25 13:43:52.667740,0.00449156,0.252,0.165,Initial
3313,-1.636789343,101.112448,735020.833,9818961.31,-323.295,323.295,2023,11,25,13,44,27.236706,2023-11-25 13:44:27.236710,0.00741698,0.26,-0.117,Initial
3314,-1.591773941,101.1239658,736308.036,9823938.988,635.511,-635.511,2023,11,25,23,28,52.876103,2023-11-25 23:28:52.876100,0.0392035,-0.32,-0.129,Initial
3315,-1.6482922,101.150887,739297.9985,9817684.438,700.38,-700.38,2023,11,28,10,22,11.6700001,2023-11-28 10:22:11.670000,0.0136001,0.036,0.134,WCC
3316,-1.6414691,101.1466553,738827.789,9818439.643,1366.94,-1366.94,2023,11,29,0,27,57.6599998,2023-11-29 00:27:57.660000,0.0189156,-0.663,-0.589,WCC
3317,-1.6445759,101.1437744,738506.7529,9818096.348,1193.9,-1193.9,2023,11,29,0,28,12.2399998,2023-11-29 00:28:12.240000,0.0173481,-0.475,-0.513,WCC
3318,-1.6502413,101.1358887,737628.3439,9817470.649,275.52,-275.52,2023,11,29,0,29,19.6700001,2023-11-29 00:29:19.670000,0.0126856,-0.504,-0.358,WCC
3319,-1.628181928,101.1094978,734693.452,9819913.69,1665.341,-1665.341,2023,12,7,19,42,33.636967,2023-12-07 19:42:33.636970,0.00389661,0.212,0.094,Initial
3320,-1.6485994,101.1454753,738695.5972,9817651.109,786.47,-786.47,2023,12,11,19,25,13.04,2023-12-11 19:25:13.040000,0.0357999,-0.149,-0.2,Reloc
3321,-1.594366049,101.1539817,739648.81,9823648.81,8071.591,-8071.591,2023,12,12,16,28,36.435595,2023-12-12 16:28:36.435590,0.032504,0.433,0.937,Initial
3322,-1.584642292,101.1250281,736427.083,9824727.679,479.261,-479.261,2023,12,13,23,4,40.350648,2023-12-13 23:04:40.350650,0.0023765,0.002,0.028,Initial
3323,-1.5978331,101.0982992,733450.4456,9823271.737,5626.02,-5626.02,2023,12,14,3,4,33.7299995,2023-12-14 03:04:33.730000,1.45e-05,2.15,1.271,WCC
3324,-1.634169718,101.1087687,734611.607,9819251.488,1842.898,-1842.898,2023,12,14,22,58,58.12224,2023-12-14 22:58:58.122240,0.0699309,0.167,0.035,Initial
3325,-1.667149175,101.1547276,739723.214,9815598.214,472.159,-472.159,2023,12,17,18,54,37.364876,2023-12-17 18:54:37.364880,0.0052922,0.182,0.006,Initial
3326,-1.582621533,101.0614553,729351.19,9824958.333,3753.409,-3753.409,2023,12,20,23,14,16.519535,2023-12-20 23:14:16.519540,0.120128,0.321,0.124,Initial
3327,-1.592931137,101.1107985,734842.262,9823812.5,2943.75,-2943.75,2023,12,21,21,22,4.321608,2023-12-21 21:22:04.321610,0.0899208,0.128,0.026,Initial
3328,-1.639781075,101.082236,731657.738,9818633.929,-1885.795,1885.795,2023,12,21,22,54,18.545223,2023-12-21 22:54:18.545220,0.0328476,0.236,-0.137,Initial
3329,-1.601590778,101.128254,736784.226,9822852.679,2766.193,-2766.193,2023,12,25,4,57,13.498682,2023-12-25 04:57:13.498680,0.0116012,-0.267,0.247,Initial
3330,-1.632460779,101.1343692,737461.31,9819437.5,1267.614,-1267.614,2023,12,25,5,40,46.127922,2023-12-25 05:40:46.127920,0.00315617,-0.542,-0.508,Initial
3331,-1.628917774,101.1450273,738648.065,9819828.125,852.131,-852.131,2023,12,26,4,8,58.402207,2023-12-26 04:08:58.402210,0.00827458,-0.095,-0.097,Initial
3332,-1.6538113,101.1321208,737208.5275,9817076.229,-305.5,305.5,2023,12,26,4,11,4.6399999,2023-12-26 04:11:04.640000,5.2e-05,0.581,0.073,WCC
3333,-1.620894802,101.1303463,737014.881,9820717.262,4051.705,-4051.705,2023,12,26,4,17,58.89184,2023-12-26 04:17:58.891840,0.0913384,0.406,0.316,Initial
3334,-1.598126837,101.1598679,740303.571,9823232.143,6026.136,-6026.136,2023,12,29,5,26,51.022057,2023-12-29 05:26:51.022060,0.094563,0.791,0.263,Initial
3335,-1.63332876,101.1404531,738138.393,9819340.774,-1395.739,1395.739,2023,12,29,10,29,2.138377,2023-12-29 10:29:02.138380,0.00138796,-0.847,-1.222,Initial
3336,-1.650893713,101.1331855,737327.381,9817398.81,-1360.227,1360.227,2023,12,29,13,24,4.465578,2023-12-29 13:24:04.465580,0.0159605,-0.202,-0.674,Initial
